,Item_Weight,Item_Visibility,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Has_Been_Standing_For,Minn_sales_of_Item,Max_sales_of_Item,Min_sales_of_store,Min_Visibility,Item_MRP_range
7324,8.3,0.03555434,Tier 2|3,Supermarket Type1,796.9626,2,417.4566,834.9132,143.8128,0.035183156,2.700000000000003
7325,16.75,0.105068444,Tier 2|3,Supermarket Type1,2816.3340000000003,7,312.926,4850.353,99.87,0.0,2.3000000000000114
7326,10.695,0.060912865,Tier 2|3,Supermarket Type2,4570.0512,0,175.7712,4570.0512,69.2432,0.060371962,3.8000000000000114
7327,5.88,0.02488732,Tier 1,Supermarket Type1,2684.5056,12,447.4176,3281.0624,101.8674,0.024766802,3.5
7328,12.6,0.024194731,Tier 1,Supermarket Type1,423.4488,12,105.8622,529.311,101.8674,0.024190156,2.6999999999999957
7329,10.695,0.01141595,Tier 2|3,Supermarket Type1,1034.6532,22,147.8076,1478.076,73.238,0.01141595,2.299999999999997
7330,17.85,0.018023997,Tier 1,Supermarket Type1,2285.0256,12,761.6752,4189.2136,101.8674,0.017936715,3.299999999999997
7331,19.75,0.012499004,Tier 2|3,Supermarket Type2,2458.1336,0,1323.6104,4916.2672,69.2432,0.012437935,3.0999999999999943
7332,7.97,0.036045991,Tier 2|3,Grocery Store,431.4384,11,431.4384,3020.0688,33.29,0.0,3.5
7333,7.685,0.044607722,Tier 1,Grocery Store,585.904,24,585.904,3661.9,33.9558,0.025354072000000002,1.5
7334,15.7,0.16098885,Tier 2|3,Supermarket Type1,651.8182,7,296.281,829.5868,99.87,0.160529322,1.9000000000000057
7335,15.1,0.055793586,Tier 2|3,Supermarket Type1,3952.1888,22,564.5984,3952.1888,73.238,0.055793586,2.700000000000017
7336,6.63,0.104445322,Tier 2|3,Supermarket Type2,1830.95,0,499.35,5326.4,69.2432,0.103517853,2.3000000000000114
7337,8.6,0.032687702,Tier 2|3,Supermarket Type1,1134.5232,7,283.6308,4963.539000000001,99.87,0.032463574,3.6999999999999886
7338,19.25,0.026949462999999996,Tier 2|3,Supermarket Type3,4910.275,24,982.055,4910.275,241.6854,0.026949462999999996,2.9000000000000057
7339,13.0,0.041909345,Tier 2|3,Supermarket Type1,5865.0322,7,255.0014,6630.0364,99.87,0.041621987,3.099999999999966
7340,5.98,0.04363058,Tier 1,Supermarket Type1,1618.5598,10,1618.5598,4414.254,111.8544,0.043351895999999994,3.0999999999999943
7341,6.03,0.0,Tier 1,Supermarket Type1,1593.9252,10,708.4112,4781.7756,111.8544,0.0,3.0
7342,13.8,0.014793124,Tier 2|3,Supermarket Type2,2408.8644,0,89.2172,2408.8644,69.2432,0.014661762,3.5
7343,16.5,0.065928735,Tier 2|3,Supermarket Type3,8209.314,24,1094.5752,8209.314,241.6854,0.065928735,4.0
7344,13.65,0.01583438,Tier 2|3,Supermarket Type3,3225.1352,24,1842.9344,6911.004,241.6854,0.0,3.4000000000000057
7345,16.1,0.159728395,Tier 1,Supermarket Type1,271.6464,12,67.9116,1120.5414,101.8674,0.0,3.1000000000000014
7346,20.1,0.014925407,Tier 2|3,Supermarket Type1,3545.385,22,567.2616,3545.385,73.238,0.014925407,3.0
7347,9.17,0.10289312099999999,Tier 2|3,Supermarket Type1,4008.116,22,143.14700000000002,4294.41,73.238,0.0,3.1999999999999886
7348,10.895,0.020951848000000002,Tier 1,Supermarket Type1,767.0016,12,767.0016,4857.6768,101.8674,0.020934413,1.200000000000017
7349,5.325,0.0,Tier 2|3,Supermarket Type1,485.3682,5,53.9298,1348.245,113.8518,0.0,2.8999999999999986
7350,12.85,0.10810260599999999,Tier 2|3,Supermarket Type1,3950.1914,22,2323.6420000000003,6970.9259999999995,73.238,0.0,1.9000000000000057
7351,11.299999999999999,0.0,Tier 1,Grocery Store,593.2278,24,593.2278,5141.3076,33.9558,0.0,3.0999999999999943
7352,15.35,0.073697713,Tier 2|3,Supermarket Type1,559.2719999999999,2,559.2719999999999,2609.936,143.8128,0.07292831599999999,2.5999999999999943
7353,16.7,0.091437584,Tier 2|3,Grocery Store,127.8336,11,127.8336,1661.8368,33.29,0.0,2.1000000000000085
7354,13.3,0.009581155,Tier 1,Supermarket Type1,1644.526,12,63.251000000000005,1644.526,101.8674,0.0,2.8000000000000043
7355,17.35,0.035997636,Tier 1,Grocery Store,80.5618,24,80.5618,2175.1686,33.9558,0.0,3.0999999999999943
7356,6.67,0.12332588,Tier 2|3,Supermarket Type1,974.0654,22,354.2056,3364.9532,73.238,0.0,3.700000000000003
7357,20.5,0.112584813,Tier 1,Supermarket Type1,1549.9824,10,1549.9824,4456.1994,111.8544,0.112316501,3.5
7358,15.1,0.019930418000000002,Tier 2|3,Supermarket Type1,2856.282,5,908.817,3505.437,113.8518,0.019837655,3.4000000000000057
7359,17.0,0.126244059,Tier 1,Supermarket Type1,3900.9222,12,251.6724,3900.9222,101.8674,0.12622018699999998,2.200000000000003
7360,8.42,0.030905215,Tier 2|3,Supermarket Type1,2748.4224,7,2748.4224,10306.584,99.87,0.0,3.1999999999999886
7361,15.2,0.104365283,Tier 2|3,Supermarket Type1,3151.8972,2,1050.6324,3677.2134,143.8128,0.103758647,1.5
7362,17.0,0.087387669,Tier 2|3,Grocery Store,369.519,11,369.519,2586.633,33.29,0.052165855,3.700000000000003
7363,17.6,0.053481818,Tier 2|3,Supermarket Type1,1071.938,2,326.242,1724.422,143.8128,0.0,2.200000000000003
7364,18.0,0.073306615,Tier 1,Supermarket Type1,3894.93,10,778.9860000000001,5141.3076,111.8544,0.072838381,2.3000000000000114
7365,14.6,0.043021542,Tier 2|3,Grocery Store,595.2252,11,198.4084,5555.4352,33.29,0.025578526,3.4000000000000057
7366,5.8,0.13169655,Tier 2|3,Supermarket Type1,2498.0816,2,1070.6064,3301.0364,143.8128,0.13032165199999998,2.5
7367,9.8,0.09083415800000001,Tier 2|3,Supermarket Type2,4068.7038,0,387.4956,4649.9472,69.2432,0.09039035699999999,2.4000000000000057
7368,17.25,0.19875618,Tier 1,Grocery Store,251.6724,24,251.6724,6795.1548,33.9558,0.113497001,2.799999999999983
7369,14.3,0.026321701,Tier 1,Supermarket Type1,950.7624,12,554.6114,1901.5248,101.8674,0.026194237000000002,2.0
7370,11.1,0.176215665,Tier 1,Supermarket Type1,2693.8268,12,792.302,4436.8912,101.8674,0.0,2.5999999999999943
7371,17.0,0.136008489,Tier 2|3,Supermarket Type1,1711.106,7,171.1106,3422.212,99.87,0.135075924,2.3000000000000114
7372,18.6,0.17174348,Tier 1,Supermarket Type1,1294.3152,10,47.9376,2109.2544,111.8544,0.17064649399999998,2.5
7373,8.895,0.08154715,Tier 2|3,Supermarket Type1,759.012,2,50.6008,1062.6168,143.8128,0.080695806,1.7000000000000028
7374,6.28,0.027570939,Tier 2|3,Supermarket Type3,2529.3742,24,872.198,2529.3742,241.6854,0.027570939,2.3999999999999915
7375,10.3,0.14676789699999998,Tier 2|3,Supermarket Type2,1557.9720000000002,0,311.5944,3219.8088,69.2432,0.145464606,3.3999999999999915
7376,19.25,0.03467086,Tier 2|3,Supermarket Type1,2399.5432,22,282.2992,4093.3384,73.238,0.034531702000000004,2.0999999999999943
7377,12.6,0.09619424,Tier 2|3,Supermarket Type1,1254.3672,5,418.1224,7317.142,113.8518,0.095746519,3.8000000000000114
7378,15.3,0.08511049,Tier 2|3,Supermarket Type2,1923.4962,0,1068.609,4915.6014,69.2432,0.08435471300000001,1.6999999999999886
7379,8.71,0.1263349,Tier 1,Grocery Store,555.2772,24,555.2772,5182.5872,33.9558,0.071806046,3.1999999999999886
7380,18.6,0.012592289,Tier 2|3,Supermarket Type3,4751.8146,24,365.5242,4751.8146,241.6854,0.012592289,3.5
7381,14.85,0.05357685,Tier 2|3,Supermarket Type3,3552.7088,24,1837.608,4287.752,241.6854,0.05357685,3.3000000000000114
7382,18.6,0.077168705,Tier 2|3,Supermarket Type2,1611.236,0,322.2472,3705.8428,69.2432,0.076483451,3.3000000000000114
7383,14.5,0.032597778,Tier 2|3,Grocery Store,815.605,11,815.605,5546.1140000000005,33.29,0.01938106,3.1999999999999886
7384,13.5,0.021583971,Tier 2|3,Supermarket Type2,2173.1712,0,1629.8784,6157.3184,69.2432,0.0,2.9000000000000057
7385,10.3,0.078903499,Tier 2|3,Supermarket Type1,4234.488,7,352.874,6704.606,99.87,0.07836248400000001,3.4000000000000057
7386,17.0,0.091411749,Tier 1,Grocery Store,369.519,24,369.519,2586.633,33.9558,0.052165855,3.700000000000003
7387,5.4,0.084245356,Tier 1,Grocery Store,657.8104,24,657.8104,2302.3364,33.9558,0.0,1.5999999999999943
7388,7.155,0.28150951399999996,Tier 2|3,Grocery Store,35.2874,11,35.2874,1023.3346,33.29,0.16815457399999997,1.6000000000000014
7389,16.5,0.012689327,Tier 2|3,Supermarket Type2,227.7036,0,227.7036,1024.6662,69.2432,0.0,3.3999999999999986
7390,5.59,0.094741514,Tier 2|3,Grocery Store,191.7504,11,191.7504,1725.7536,33.29,0.056328717,3.1000000000000014
7391,15.15,0.046496777,Tier 2|3,Grocery Store,300.9416,11,150.4708,3159.8868,33.29,0.027644732,2.9000000000000057
7392,13.1,0.07600554799999999,Tier 2|3,Supermarket Type1,1169.8106,2,334.2316,3008.0844,143.8128,0.075515154,3.299999999999983
7393,8.06,0.0,Tier 2|3,Supermarket Type2,3696.5216,0,693.0978,7393.0432,69.2432,0.0,3.5999999999999943
7394,10.195,0.0,Tier 2|3,Supermarket Type2,4495.4816,0,280.9676,4495.4816,69.2432,0.0,3.6000000000000227
7395,10.1,0.053732324000000005,Tier 2|3,Grocery Store,303.6048,11,303.6048,1821.6288,33.29,0.031946638,2.3999999999999986
7396,6.235,0.033807904,Tier 2|3,Grocery Store,258.9962,11,258.9962,5956.9126,33.29,0.020198353999999998,2.900000000000034
7397,12.5,0.020782036,Tier 2|3,Supermarket Type2,2587.9646,0,995.3710000000001,8958.339,69.2432,0.020597493,2.799999999999983
7398,11.35,0.06317369099999999,Tier 2|3,Supermarket Type1,1494.0552,22,351.5424,3515.4240000000004,73.238,0.06292013,3.3000000000000114
7399,9.065,0.115563679,Tier 2|3,Supermarket Type1,1713.7692,7,856.8846,3903.5854,99.87,0.11477129800000001,3.0999999999999943
7400,11.65,0.07627820099999999,Tier 2|3,Supermarket Type1,671.1264,2,503.3448,2181.1608,143.8128,0.075834825,2.200000000000003
7401,18.2,0.012223686999999999,Tier 1,Supermarket Type1,1640.5312,10,644.4944,1640.5312,111.8544,0.012194556,3.200000000000003
7402,6.115,0.011419301000000001,Tier 2|3,Supermarket Type2,1629.8784,0,271.6464,1629.8784,69.2432,0.011372972,2.8000000000000114
7403,6.92,0.131458247,Tier 2|3,Supermarket Type2,183.7608,0,183.7608,1561.9668,69.2432,0.131128467,2.6000000000000085
7404,7.035,0.021883367999999997,Tier 1,Supermarket Type1,4996.829000000001,10,525.982,6574.775,111.8544,0.0,2.599999999999966
7405,18.2,0.012607876,Tier 1,Supermarket Type1,1398.18,12,559.2719999999999,3495.45,101.8674,0.012597384,1.6000000000000227
7406,10.5,0.025041737999999997,Tier 2|3,Supermarket Type1,3255.762,7,2821.6604,3255.762,99.87,0.02498633,2.0
7407,17.6,0.018934719,Tier 1,Supermarket Type1,3545.385,10,2836.308,8508.924,111.8544,0.018813776,3.0999999999999943
7408,13.5,0.021392306,Tier 2|3,Supermarket Type3,6157.3184,24,1629.8784,6157.3184,241.6854,0.0,2.9000000000000057
7409,19.75,0.041448824,Tier 2|3,Supermarket Type1,2828.3184,7,2239.0854,2828.3184,99.87,0.041330512,4.0
7410,16.5,0.028395167000000002,Tier 2|3,Supermarket Type1,2462.7942,22,1368.219,3648.5840000000003,73.238,0.028281197,2.5999999999999943
7411,13.15,0.165221717,Tier 2|3,Supermarket Type1,4466.1864,22,171.7764,4466.1864,73.238,0.0,2.0
7412,7.89,0.036127671,Tier 2|3,Supermarket Type1,2026.0294,5,2026.0294,3456.1678,113.8518,0.036127671,3.5999999999999943
7413,20.5,0.019277945,Tier 2|3,Supermarket Type2,1733.7432,0,165.1184,1816.3024,69.2432,0.0,1.5
7414,16.25,0.057629899000000005,Tier 2|3,Supermarket Type2,1120.5414,0,124.5046,1867.569,69.2432,0.057385239000000005,3.0999999999999943
7415,12.6,0.09621243199999999,Tier 1,Supermarket Type1,4390.2852,12,418.1224,7317.142,101.8674,0.095746519,3.8000000000000114
7416,8.355,0.024387983999999998,Tier 1,Grocery Store,185.0924,24,185.0924,2221.1088,33.9558,0.013861607,2.0
7417,8.775,0.021647195,Tier 2|3,Supermarket Type1,994.7052,7,331.5684,1768.3648,99.87,0.0,2.0
7418,7.42,0.021573645,Tier 1,Supermarket Type1,5015.4714,12,185.7582,5201.2296,101.8674,0.0,3.3999999999999773
7419,8.67,0.065424208,Tier 2|3,Supermarket Type1,2444.8176,5,2013.3792,4026.7584,113.8518,0.065119701,2.9000000000000057
7420,8.77,0.046866331,Tier 2|3,Supermarket Type1,1551.9798,7,517.3266,4828.3816,99.87,0.0,3.6999999999999886
7421,19.35,0.0,Tier 2|3,Supermarket Type1,3575.3459999999995,22,2145.2076,3575.3459999999995,73.238,0.0,1.299999999999983
7422,16.25,0.087102593,Tier 2|3,Supermarket Type1,868.8689999999999,22,96.541,2220.4429999999998,73.238,0.086752988,3.5
7423,11.5,0.01774202,Tier 2|3,Supermarket Type1,1836.2764,2,262.3252,3410.2276,143.8128,0.017556795,3.700000000000017
7424,11.1,0.010632751999999999,Tier 2|3,Supermarket Type1,1510.0344,22,503.3448,3691.1952,73.238,0.010590075,2.299999999999997
7425,14.0,0.031116081,Tier 2|3,Supermarket Type3,1544.656,24,639.168,1544.656,241.6854,0.031116081,3.799999999999997
7426,5.59,0.05671761,Tier 2|3,Supermarket Type1,1406.1696,7,191.7504,1725.7536,99.87,0.056328717,3.1000000000000014
7427,5.905,0.079931185,Tier 1,Grocery Store,884.1824,24,884.1824,6852.4136,33.9558,0.0,2.8000000000000114
7428,6.55,0.024505417999999998,Tier 2|3,Supermarket Type1,1845.5976,22,102.5332,2665.8632,73.238,0.024407061,2.700000000000003
7429,6.85,0.03830192,Tier 2|3,Grocery Store,1046.6376,11,1046.6376,6018.1662,33.29,0.022864238,2.3000000000000114
7430,21.25,0.024693927,Tier 1,Supermarket Type1,1749.7224,10,1603.9122,3791.0652,111.8544,0.024536198999999998,3.3000000000000114
7431,11.1,0.010590075,Tier 2|3,Supermarket Type3,3691.1952,24,503.3448,3691.1952,241.6854,0.010590075,2.299999999999997
7432,12.8,0.190569038,Tier 2|3,Grocery Store,280.9676,11,280.9676,2388.2246,33.29,0.114085368,3.5
7433,8.31,0.0,Tier 1,Supermarket Type1,3896.2616,12,1948.1308,4427.57,101.8674,0.0,3.0999999999999943
7434,12.1,0.016826748,Tier 1,Supermarket Type1,3056.022,12,539.298,4314.384,101.8674,0.0,2.5999999999999943
7435,18.25,0.088394115,Tier 2|3,Supermarket Type3,5872.356,24,195.7452,5872.356,241.6854,0.0,3.0
7436,20.25,0.0,Tier 2|3,Supermarket Type1,3384.2614,22,1177.1344,3825.6868,73.238,0.0,3.3000000000000114
7437,14.3,0.12978357699999998,Tier 2|3,Supermarket Type3,1004.0264,24,231.6984,1312.9576,241.6854,0.12978357699999998,2.9000000000000057
7438,13.5,0.0,Tier 1,Grocery Store,788.9730000000001,24,788.9730000000001,6574.775,33.9558,0.0,3.3999999999999773
7439,16.75,0.0,Tier 1,Supermarket Type1,2816.3340000000003,12,312.926,4850.353,101.8674,0.0,2.3000000000000114
7440,7.075,0.058465268,Tier 2|3,Supermarket Type1,1869.5664,7,143.8128,3163.8816,99.87,0.058298384,4.0
7441,11.1,0.053765212,Tier 2|3,Supermarket Type1,1808.9786,5,164.4526,2631.2416,113.8518,0.0,2.799999999999983
7442,6.63,0.01098386,Tier 2|3,Supermarket Type2,343.5528,0,57.2588,801.6232,69.2432,0.010886324,2.8000000000000043
7443,8.935,0.040245222000000004,Tier 1,Supermarket Type1,1348.245,10,539.298,1348.245,111.8544,0.039988162,3.0999999999999943
7444,7.935,0.017253305,Tier 2|3,Supermarket Type1,499.35,2,49.935,848.895,143.8128,0.0,1.5
7445,7.485,0.069231189,Tier 1,Supermarket Type1,1215.7508,10,1105.228,2542.0244,111.8544,0.06911065,3.3999999999999915
7446,9.5,0.074648119,Tier 2|3,Supermarket Type2,755.0172,0,755.0172,5033.448,69.2432,0.073985248,1.700000000000017
7447,18.35,0.030542489,Tier 1,Supermarket Type1,2693.8268,10,384.8324,3271.0754,111.8544,0.030347403999999998,3.4000000000000057
7448,6.365,0.007359711,Tier 1,Supermarket Type1,490.0288,10,122.5072,1225.072,111.8544,0.0,3.8999999999999986
7449,11.1,0.059940022,Tier 1,Supermarket Type1,4231.8248,10,151.1366,4231.8248,111.8544,0.059797172,3.700000000000017
7450,11.395,0.0,Tier 2|3,Supermarket Type1,2407.5328,2,300.9416,4363.6532,143.8128,0.0,2.8999999999999773
7451,9.895,0.048860587000000004,Tier 2|3,Supermarket Type2,4165.2448,0,3904.917,8851.1452,69.2432,0.048426708,3.3999999999999773
7452,7.68,0.153419412,Tier 2|3,Supermarket Type1,511.3344,2,170.4448,1619.2256,143.8128,0.152429537,2.0
7453,13.65,0.077219509,Tier 2|3,Supermarket Type1,509.337,5,113.186,1471.418,113.8518,0.076860103,2.1999999999999957
7454,15.75,0.13504726,Tier 2|3,Supermarket Type1,2496.75,5,1298.31,2596.62,113.8518,0.134418705,2.8000000000000114
7455,10.195,0.146094132,Tier 1,Supermarket Type1,2926.191,10,780.3176,5852.382,111.8544,0.0,2.8000000000000114
7456,10.895,0.027157955,Tier 2|3,Supermarket Type2,820.2656,0,666.4658,820.2656,69.2432,0.026916793999999997,0.7000000000000028
7457,19.7,0.080346058,Tier 2|3,Supermarket Type3,5499.508000000001,24,392.82199999999995,5499.508000000001,241.6854,0.0,4.0
7458,17.7,0.016596645,Tier 1,Supermarket Type1,777.6544,12,97.2068,2187.153,101.8674,0.0,3.6999999999999957
7459,17.25,0.084316691,Tier 2|3,Supermarket Type1,6311.784000000001,5,788.9730000000001,6311.784000000001,113.8518,0.0,2.400000000000034
7460,18.6,0.07679167099999999,Tier 2|3,Supermarket Type1,3705.8428,22,322.2472,3705.8428,73.238,0.076483451,3.3000000000000114
7461,13.8,0.01326146,Tier 2|3,Supermarket Type1,759.6778,5,759.6778,2930.1858,113.8518,0.013199737,2.0
7462,11.1,0.0,Tier 2|3,Supermarket Type2,1973.4312,0,164.4526,2631.2416,69.2432,0.0,2.799999999999983
7463,10.195,0.012528611,Tier 2|3,Supermarket Type1,3731.809,2,196.41099999999997,3731.809,143.8128,0.012447775,2.9000000000000057
7464,5.88,0.003597678,Tier 1,Supermarket Type1,2922.1962,10,461.3994,3537.3954,111.8544,0.003574698,3.299999999999983
7465,11.15,0.032438645,Tier 2|3,Supermarket Type1,2302.3364,2,986.7156,4769.1254,143.8128,0.032099989,3.299999999999983
7466,18.35,0.173527068,Tier 1,Grocery Store,277.6386,24,277.6386,2406.2012,33.9558,0.09862906199999999,3.4000000000000057
7467,11.6,0.041112694,Tier 2|3,Supermarket Type2,850.8924,0,283.6308,3829.0158,69.2432,0.0,2.6999999999999886
7468,14.1,0.089243504,Tier 2|3,Supermarket Type3,1976.0944,24,846.8976,3528.74,241.6854,0.089243504,3.5
7469,12.1,0.011539622,Tier 1,Supermarket Type1,2302.3364,12,657.8104,3453.5046,101.8674,0.011539622,2.5
7470,7.31,0.04690397,Tier 1,Grocery Store,659.1419999999999,24,659.1419999999999,3185.853,33.9558,0.026783871,2.6000000000000085
7471,4.635,0.141686037,Tier 2|3,Supermarket Type1,1798.9916,2,385.4982,2826.9868,143.8128,0.14086247,3.299999999999997
7472,8.51,0.052051256,Tier 2|3,Supermarket Type1,2004.058,7,1717.764,3006.087,99.87,0.0,1.0
7473,9.6,0.09627919,Tier 2|3,Supermarket Type1,1838.2738,5,334.2316,3509.4318,113.8518,0.0,3.200000000000017
7474,17.25,0.047533568,Tier 2|3,Supermarket Type1,1458.102,2,97.2068,2721.7904,143.8128,0.0,4.0
7475,15.0,0.04499948,Tier 2|3,Supermarket Type1,1685.8056,7,1404.838,2528.7084,99.87,0.044871033,0.5999999999999943
7476,16.75,0.12888573,Tier 1,Supermarket Type1,1494.0552,12,966.7416,1845.5976,101.8674,0.0,3.3000000000000114
7477,8.365,0.12025630300000001,Tier 2|3,Grocery Store,75.9012,11,37.9506,986.7156,33.29,0.071498575,3.5
7478,17.25,0.0,Tier 1,Grocery Store,788.9730000000001,24,788.9730000000001,6311.784000000001,33.9558,0.0,2.400000000000034
7479,18.85,0.137755834,Tier 2|3,Supermarket Type2,3530.0716,0,1444.1202,3530.0716,69.2432,0.0,3.5999999999999943
7480,6.615,0.093913607,Tier 2|3,Supermarket Type1,1186.4556,2,790.9704,3361.6242,143.8128,0.09330766800000001,3.5
7481,5.75,0.07528708099999999,Tier 1,Supermarket Type1,572.5880000000001,10,572.5880000000001,3435.528,111.8544,0.07480619599999999,3.5
7482,10.0,0.100055625,Tier 2|3,Supermarket Type2,3467.4864,0,3243.7776,3467.4864,69.2432,0.09980462300000001,0.4000000000000057
7483,13.1,0.006061565,Tier 2|3,Supermarket Type1,4303.0654,5,374.1796,4303.0654,113.8518,0.006061565,3.9000000000000057
7484,10.1,0.053667516,Tier 1,Supermarket Type1,671.1264,10,671.1264,5145.3024,111.8544,0.0,2.6999999999999886
7485,14.3,0.026194237000000002,Tier 2|3,Supermarket Type3,1901.5248,24,554.6114,1901.5248,241.6854,0.026194237000000002,2.0
7486,11.65,0.07600299099999999,Tier 2|3,Supermarket Type1,503.3448,7,503.3448,2181.1608,99.87,0.075834825,2.200000000000003
7487,18.6,0.080111611,Tier 2|3,Supermarket Type3,4065.3748,24,378.1744,4065.3748,241.6854,0.080111611,3.9000000000000057
7488,9.3,0.043141572,Tier 2|3,Supermarket Type2,1249.0408,0,535.3032,2051.9956,69.2432,0.042758477,2.4000000000000057
7489,19.6,0.024276035,Tier 2|3,Supermarket Type1,614.5334,7,47.2718,1607.2412,99.87,0.024222321,3.3999999999999986
7490,11.35,0.03093263,Tier 2|3,Supermarket Type2,607.2096,0,50.6008,1012.0160000000001,69.2432,0.0,3.3999999999999986
7491,5.44,0.017096552,Tier 2|3,Supermarket Type1,3175.866,7,2999.429,3352.303,99.87,0.016979326,3.5
7492,14.65,0.172357491,Tier 2|3,Supermarket Type1,788.3072,2,591.2304,1034.6532,143.8128,0.0,3.200000000000003
7493,12.35,0.185824165,Tier 2|3,Supermarket Type1,695.0952,5,154.4656,3012.0792,113.8518,0.0,3.299999999999997
7494,12.85,0.152988295,Tier 2|3,Supermarket Type1,2271.0438,2,1261.691,6056.1168,143.8128,0.0,2.0
7495,17.1,0.0,Tier 1,Supermarket Type1,1860.2452,10,253.6698,1860.2452,111.8544,0.0,2.0
7496,11.6,0.143897558,Tier 2|3,Supermarket Type1,2868.2664,22,717.0666,7170.666,73.238,0.143319995,3.3000000000000114
7497,7.445,0.037845086,Tier 2|3,Supermarket Type1,1956.1204,2,451.4124,2783.7098,143.8128,0.0,3.5
7498,15.1,0.1748389,Tier 1,Grocery Store,433.4358,24,433.4358,3323.0078,33.9558,0.0,3.700000000000017
7499,17.25,0.278730642,Tier 1,Grocery Store,247.6776,24,247.6776,2291.0178,33.9558,0.158424516,1.9000000000000057
7500,6.135,0.11550099900000001,Tier 2|3,Supermarket Type2,644.4944,0,322.2472,2255.7304,69.2432,0.11447535699999999,1.299999999999983
7501,8.68,0.01478914,Tier 2|3,Grocery Store,98.5384,11,98.5384,2956.152,33.29,0.008792906999999999,3.5
7502,18.5,0.033938279,Tier 2|3,Supermarket Type1,1318.2839999999999,5,263.6568,2768.3964,113.8518,0.03391645,3.299999999999983
7503,14.3,0.026299797000000003,Tier 2|3,Supermarket Type1,1743.0644,22,554.6114,1901.5248,73.238,0.026194237000000002,2.0
7504,12.800000000000002,0.159394437,Tier 1,Grocery Store,214.3876,24,214.3876,2251.0698,33.9558,0.090596378,3.3999999999999915
7505,15.35,0.0,Tier 1,Supermarket Type1,1797.66,12,89.883,2606.607,101.8674,0.0,3.6000000000000085
7506,17.7,0.0,Tier 2|3,Supermarket Type1,2736.438,22,182.4292,4195.8716,73.238,0.0,3.6999999999999886
7507,15.2,0.10377827,Tier 1,Supermarket Type1,2451.4756,12,1050.6324,3677.2134,101.8674,0.103758647,1.5
7508,9.8,0.045522854,Tier 2|3,Supermarket Type1,352.874,2,282.2992,705.748,143.8128,0.045258247,1.8999999999999986
7509,5.985,0.09533143300000001,Tier 2|3,Supermarket Type3,2543.356,24,127.1678,3560.6984,241.6854,0.0,3.200000000000017
7510,15.25,0.0,Tier 2|3,Supermarket Type2,3056.022,0,1438.128,7370.406,69.2432,0.0,3.8000000000000114
7511,17.6,0.105472205,Tier 2|3,Supermarket Type1,3111.9492,2,163.7868,4094.67,143.8128,0.10479168900000001,3.8000000000000114
7512,7.55,0.030938774,Tier 2|3,Supermarket Type1,2082.6224,5,122.5072,4532.7664,113.8518,0.030794774,3.299999999999997
7513,18.7,0.026174636,Tier 2|3,Supermarket Type3,3415.554,24,126.50200000000001,3415.554,241.6854,0.026174636,2.200000000000003
7514,19.7,0.160671255,Tier 2|3,Supermarket Type1,3570.0196,5,2805.0154,4845.0266,113.8518,0.160671255,3.0
7515,13.0,0.070243155,Tier 2|3,Supermarket Type1,391.4904,22,65.2484,2218.4456,73.238,0.070243155,2.500000000000007
7516,12.35,0.038313981000000004,Tier 2|3,Supermarket Type3,4504.137,24,219.71400000000003,4504.137,241.6854,0.038313981000000004,1.4000000000000057
7517,11.8,0.17054823800000002,Tier 1,Supermarket Type1,1382.2008,10,1382.2008,2303.6679999999997,111.8544,0.170141787,3.200000000000003
7518,20.35,0.060794097000000005,Tier 1,Supermarket Type1,2577.9776,10,2577.9776,6796.4864,111.8544,0.060405784000000004,1.8000000000000114
7519,16.85,0.036446751,Tier 1,Supermarket Type1,996.0368,10,543.2928,2625.9152,111.8544,0.036213953,2.200000000000003
7520,7.63,0.061188147000000005,Tier 2|3,Supermarket Type1,1134.5232,7,1134.5232,1607.2412,99.87,0.06105276,2.9000000000000057
7521,15.75,0.05488482099999999,Tier 2|3,Supermarket Type1,1761.7068,22,1174.4712,5089.3752,73.238,0.05488482099999999,2.1999999999999886
7522,18.2,0.026064486,Tier 1,Supermarket Type1,4097.3332,12,482.0392,6507.5292,101.8674,0.026059557,2.5999999999999943
7523,13.85,0.025936747000000003,Tier 1,Supermarket Type1,2609.936,10,1794.3310000000001,4078.025,111.8544,0.025891587999999997,3.8999999999999773
7524,10.895,0.035949725,Tier 2|3,Supermarket Type1,3295.71,2,263.6568,5404.9644,143.8128,0.035574413,3.3000000000000114
7525,15.6,0.045168898,Tier 2|3,Supermarket Type2,2175.1686,0,483.3708,4592.0226,69.2432,0.044767800999999996,1.5999999999999943
7526,11.3,0.04767798,Tier 2|3,Supermarket Type1,3775.086,22,359.532,5033.448,73.238,0.04767798,2.299999999999983
7527,20.0,0.058812134,Tier 2|3,Supermarket Type1,1565.9616,2,894.8352,4250.4672,143.8128,0.0,3.0999999999999943
7528,19.35,0.018667601000000002,Tier 2|3,Supermarket Type1,2908.2144,2,223.7088,5257.1568,143.8128,0.018472713999999998,3.0
7529,15.6,0.087646694,Tier 2|3,Supermarket Type1,5509.495,22,661.1394,5509.495,73.238,0.0,3.0
7530,20.75,0.19033746,Tier 1,Grocery Store,160.4578,24,160.4578,4492.8184,33.9558,0.108689606,2.4000000000000057
7531,10.195,0.045165795999999994,Tier 2|3,Supermarket Type2,1640.5312,0,234.3616,1874.8928,69.2432,0.044974050999999994,3.6000000000000085
